"Barcode", "Price", "Catalog", "Detail", "NewPrice", "OldPrice"
"635928027121", "650", "Pots", "", "", ""
"635928010925", "750", "Pots", "", "", ""
"037000172208", "375", "Dish cleaner", "", "", ""
"037000236856", "200", "Dish cleaner", "", "", ""
"037000827894", "100", "Dish cleaner", "", "", ""
"037000959434", "300", "Dish cleaner", "", "", ""
"037000222750", "200", "Dish cleaner", "", "", ""
"035000491107", "495", "Dish cleaner", "", "", ""
"035000446732", "200", "Dish cleaner", "", "", ""
"035000467928", "300", "Dish cleaner", "", "", ""
"035000462855", "200", "Dish cleaner", "", "", ""
"037000220947", "595", "Dish cleaner", "", "", ""
"037000846529", "265", "Dish cleaner", "", "", ""
"03744903", "135", "Dish cleaner", "", "", ""
"037000217374", "100", "Dish cleaner", "", "", ""
"035000498625", "300", "Dish cleaner", "", "", ""
"035000446749", "200", "Dish cleaner", "", "", ""
"035000498601", "300", "Dish cleaner", "", "", ""
"035000446671", "100", "Dish cleaner", "", "", ""
"035000461575", "495", "Dish cleaner", "", "", ""
"035000467911", "300", "Dish cleaner", "", "", ""
"037000149590", "595", "Dish cleaner", "", "", ""
"037000837800", "375", "Dish cleaner", "", "", ""
"03744806", "135", "Dish cleaner", "", "", ""
"037000914587", "500", "Dish cleaner", "", "", ""
"037000861799", "200", "Dish cleaner", "", "", ""
"035000464125", "100", "Dish cleaner", "", "", ""
"035000462985", "100", "Dish cleaner", "", "", ""
"035000464132", "100", "Dish cleaner", "", "", ""
"037000110453", "800", "Dish cleaner", "", "", ""
"037000110453", "595", "Dish cleaner", "", "", ""
"037000823131", "300", "Dish cleaner", "", "", ""
"037000861768", "200", "Dish cleaner", "", "", ""
"03725306", "100", "Dish cleaner", "", "", ""
"037000916611", "200", "Dish cleaner", "", "", ""
"037000878094", "375", "Dish cleaner", "", "", ""
"037000965633", "200", "Dish cleaner", "", "", ""
"03744505", "135", "Dish cleaner", "", "", ""
"037000967460", "375", "Dish cleaner", "", "", ""
"037000965534", "200", "Dish cleaner", "", "", ""
"037000971672", "375", "Dish cleaner", "", "", ""
"037000965558", "200", "Dish cleaner", "", "", ""
"072785112506", "190", "Dish cleaner", "", "", ""
"037000846499", "265", "Dish cleaner", "", "", ""
"037000846475", "275", "Dish cleaner", "", "", ""
"037000846246", "275", "Dish cleaner", "", "", ""
"037000846598", "275", "Dish cleaner", "", "", ""
"037000255741", "285", "Dish cleaner", "", "", ""
"044600307701", "395", "Bleach", "", "", ""
"059647510618", "425", "Bleach", "", "", ""
"044600307763", "425", "Bleach", "", "", ""
"044600307626", "250", "Bleach", "", "", ""
"059647510540", "295", "Bleach", "", "", ""
"059647510618", "295", "Bleach", "", "", ""
"044600307831", "250", "Bleach", "", "", ""
"044600307695", "225", "Bleach", "", "", ""
"059647510731", "295", "Bleach", "", "", ""
"059647510748", "295", "Bleach", "", "", ""
"059647510762", "185", "Bleach", "", "", ""
"059647510557", "185", "Bleach", "", "", ""
"059647510564", "185", "Bleach", "", "", ""
"059647510533", "295", "Bleach", "", "", ""
"059647510526", "185", "Bleach", "", "", ""
"059647510632", "230", "Bleach", "", "", ""
"727510006239", "800", "Suncare", "", "", ""
"727510003337", "600", "Suncare", "", "", ""
"727510006192", "500", "Suncare", "", "", ""
"727510003368", "500", "Suncare", "", "", ""
"04156118", "350", "Suncare", "", "", ""
"727510006185", "250", "Suncare", "", "", ""
"727510001395", "500", "Suncare", "", "", ""
"086800872733", "800", "Suncare", "", "", ""
"01274600", "160", "Soft drinks", "", "", ""
"01223305", "160", "Soft drinks", "", "", ""
"01231100", "160", "Soft drinks", "", "", ""
"012000018817", "160", "Soft drinks", "", "", ""
"01223004", "160", "Soft drinks", "", "", ""
"023100015705", "125", "dog treat", "", "", ""
"023100015095", "125", "dog treat", "", "", ""
"023100010182", "125", "dog treat", "", "", ""
"023100010069", "125", "dog treat", "", "", ""
"079100503018", "2.100", "dog treat", "", "", ""
"610352073036", "295", "Fabric softener", "", "", ""
"037000355106", "375", "Fabric softener", "", "", ""
"037000841753", "395s", "Fabric softener", "", "", ""
"037000106319", "695", "Fabric softener", "", "", ""
"037000834656", "450", "Fabric softener", "", "", ""
"037000952749", "450", "Fabric softener", "", "", ""
"037000357629", "450", "Fabric softener", "", "", ""
"037000393009", "450", "Fabric softener", "", "", ""
"037000949466", "400s", "Fabric softener", "", "", ""
"037000841531", "400s", "Fabric softener", "", "", ""
"024200089993", "395s", "Fabric softener", "", "", ""
"024200089962", "395s", "Fabric softener", "", "", ""
"024200095666", "395s", "Fabric softener", "", "", ""
"072613460908", "450", "Fabric softener", "", "", ""
"072613459896", "450", "Fabric softener", "", "", ""
"072613459940", "450", "Fabric softener", "", "", ""
"037000319719", "500", "Fabric softener", "", "", ""
"093973730128", "185", "Fabric softener", "", "", ""
"037000197447", "509", "Fabric softener", "", "", ""
"093973797732", "200", "Fabric softener", "", "", ""
"074108087096", "2000", "Hair appreciate", "", "", ""
"074108172563", "1500", "Hair appreciate", "", "", ""
"074108320827", "1800", "Hair appreciate", "", "", ""
"074108268082", "800", "Hair appreciate", "", "", ""
"074108081230", "1000", "Hair appreciate", "", "", ""
"074108075154", "700", "Hair appreciate", "", "", ""
"074108075154", "1000", "Hair appreciate", "", "", ""
"074108221254", "1500", "Hair appreciate", "", "", ""
"043000051337", "695", "Coffee", "", "", ""
"043000045510", "695", "Coffee", "", "", ""
"028000466312", "595", "Coffee", "", "", ""
"887661097026", "600", "Reading glasses things", "", "", ""
"887661097033", "600", "Reading glasses things", "", "", ""
"024021798050", "600", "Reading glasses things", "", "", ""
"031568873041", "200", "Unknown", "", "", ""
"732494001705", "100", "Salty snacks", "", "", ""
"038459995127", "150", "Salty snacks", "", "", ""
"016000287914", "230", "Salty snacks", "", "", ""
"016000158405", "idk", "Salty snacks", "", "", ""
"016000159907", "225", "Salty snacks", "", "", ""
"041633110094", "100", "Salty snacks", "", "", ""
"041633110032", "100", "Salty snacks", "", "", ""
"041419420065", "200", "Salty snacks", "", "", ""
"041419420058", "200", "Salty snacks", "", "", ""
"810105006346", "100", "Unknown", "", "", ""
"072867004644", "450", "Unknown", "", "", ""
"642828206099", "225", "Unknown", "", "", ""
"075353031032", "333", "Unknown", "", "", ""
"075353340165", "335", "Unknown", "", "", ""
"037000901204", "281", "Unknown", "", "", ""
"074804020311", "450", "Unknown", "", "", ""
"019200895439", "225", "Unknown", "", "", ""
"019200823517", "300", "Unknown", "", "", ""
"430000010875", "700", "Unknown", "", "", ""
"702992844975", "500", "Unknown", "", "", ""
"067153945961", "295", "Unknown", "", "", ""
"02242036", "150", "Unknown", "", "", ""
"073287371170", "150", "Unknown", "", "", ""
"067153946715", "295", "Unknown", "", "", ""
"071463061730", "450", "Unknown", "", "", ""
"046500731792", "270", "Unknown", "", "", ""
"067153946753", "205", "Unknown", "", "", ""
"075182056213", "250", "Pet", "", "", ""
"4895153312942", "295", "Pet", "", "", ""
"1054294988017", "100", "Pet", "", "", ""
"053883983106", "400", "Pet", "", "", ""
"053883983304", "1050", "Pet", "", "", ""
"815763011084", "400", "Pet", "", "", ""
"815763001207", "750", "Pet", "", "", ""
"8902971166582", "200", "Pet", "", "", ""
"053883982123", "300", "Pet", "", "", ""
"053883002609", "150", "Pet", "", "", ""
"1055804982822", "150", "Pet", "", "", ""
"053883982208", "100", "Pet", "", "", ""
"070187567436", "500", "Pet", "", "", ""
"070187567443", "500", "Pet", "", "", ""
"070187567429", "500", "Pet", "", "", ""
"026851123798", "285", "Pet", "", "", ""
"026851124092", "300", "Pet", "", "", ""
"022700632565", "628", "Pet", "", "", ""
"037000966043", "500", "Bath", "", "", ""
"035000478054", "250", "Dish detergent", "", "", ""
"077487904978", "300", "Dish detergent", "", "", ""
"037000401483", "325", "Dish detergent", "", "", ""
"077487521663", "300", "Dish detergent", "", "", ""
"037000340355", "400", "Dish detergent", "", "", ""
"077487904848", "250", "Dish detergent", "", "", ""
"051700369300", "400", "Dish detergent", "", "", ""
"051700927876", "375", "Dish detergent", "", "", ""
"077487916438", "500", "Dish detergent", "", "", ""
"037000932123", "1000", "Dish detergent", "", "", ""
"037000965299", "1000", "Dish detergent", "", "", ""
"077487909065", "200", "Dish detergent", "", "", ""
"037000863175", "600", "Dish detergent", "", "", ""
"037000417583", "350", "Dish detergent", "", "", ""
"037000880806", "600", "Dish detergent", "", "", ""
"037000932109", "350", "Dish detergent", "", "", ""
"037000960294", "600", "Dish detergent", "", "", ""
"037000844679", "350", "Dish detergent", "", "", ""
"035000462985", "100", "Dish detergent", "", "", ""
"035000446749", "200", "Dish detergent", "", "", ""
"035000446671", "100", "Dish detergent", "", "", ""
"035000461575", "495", "Dish detergent", "", "", ""
"035000491107", "495", "Dish detergent", "", "", ""
"035000467928", "300", "Dish detergent", "", "", ""
"035000462855", "200", "Dish detergent", "", "", ""
"034100573409", "1495", "Beer", "", "", ""
"018200150470", "855", "Beer", "", "", ""
"018200967214", "1475", "Beer", "", "", ""
"018200532184", "1820", "Beer", "", "", ""
"012200710474", "1125", "Beer", "", "", ""
"018200530470", "1125", "Beer", "", "", ""
"018200069918", "1330", "Beer", "", "", ""
"034100575090", "1080", "Beer", "", "", ""
"071990300692", "1080", "Beer", "", "", ""
"072311230124", "1630", "Beer", "", "", ""
"018200007712", "1125", "Beer", "", "", ""
"018200007699", "1125", "Beer", "", "", ""
"018200059902", "1330", "Beer", "", "", ""
"034100016418", "315", "Beer", "", "", ""
"018200219856", "660", "Beer", "", "", ""
"018200219863", "660", "Beer", "", "", ""
"018200209987", "1000", "Beer", "", "", ""
"036000457162", "600", "Bath", "", "", ""
"036000454741", "600", "Bath", "", "", ""
"074108277039", "1500", "Personal appreciate", "", "", ""
"074108268242", "1400", "Personal appreciate", "", "", ""
"074108309204", "1000", "Personal appreciate", "", "", ""
"046500022746", "500", "Laundry addition", "", "", ""
"046500822513", "295", "Laundry addition", "", "", ""
"062338002309", "275", "Laundry addition", "", "", ""
"033200030201", "395", "Laundry addition", "", "", ""
"023400002016", "395", "Laundry addition", "", "", ""
"044600017006", "300", "Laundry addition", "", "", ""
"635672999804", "395", "Laundry addition", "", "", ""
"077487521717", "400", "Laundry addition", "", "", ""
"757037515235", "775", "Laundry addition", "", "", ""
"757037513132", "400", "Laundry addition", "", "", ""
"757037516935", "300", "Laundry addition", "", "", ""
"075363116781", "100", "Laundry addition", "", "", ""
"037000209690", "795", "Laundry addition", "", "", ""
"070230153661", "1295", "Cat liter", "", "", ""
"044600314624", "995", "Cat liter", "", "", ""
"033200972983", "600", "Cat liter", "", "", ""
"033200150206", "575", "Cat liter", "", "", ""
"772924504093", "395", "Cat liter", "", "", ""
"096689604493", "585", "Cat liter", "", "", ""
"070230153470", "945", "Cat liter", "", "", ""
"033200021285", "850", "Cat liter", "", "", ""
"772924504086", "575", "Cat liter", "", "", ""
"070230171528", "230", "Cat liter", "", "", ""
"033200972983", "945", "Cat liter", "", "", ""
"070230171092", "795", "Cat liter", "", "", ""
"070330642249", "135", "Lighters", "", "", ""
"070257102512", "130", "Lighters", "", "", ""
"830961003815", "200", "Lighters", "", "", ""
"816041004903", "180", "Lighters", "", "", ""
"036000125351", "1895", "Inconvenience", "", "", ""
"036000125375", "1895", "Inconvenience", "", "", ""
"090891004522", "1595", "Inconvenience", "", "", ""
"090891004515", "1595", "Inconvenience", "", "", ""
"036000385342", "1225", "Inconvenience", "", "", ""
"036000385335", "1225", "Inconvenience", "", "", ""
"090891200801", "950", "Inconvenience", "", "", ""
"036000385328", "1225", "Inconvenience", "", "", ""
"090891204038", "950", "Inconvenience", "", "", ""
"036000385311", "1225", "Inconvenience", "", "", ""
"037000887577", "1200", "Inconvenience", "", "", ""
"036000385304", "1225", "Inconvenience", "", "", ""
"090891204014", "950", "Inconvenience", "", "", ""
"090891204052", "500", "Inconvenience", "", "", ""
"090891204045", "500", "Inconvenience", "", "", ""
"012005427584", "250", "Luadgry detergent", "", "", ""
"094514412510", "800", "Luadgry detergent", "", "", ""
"012005404653", "250", "Luadgry detergent", "", "", ""
"094514428702", "idk", "Luadgry detergent", "", "", ""
"094514428726", "idk", "Luadgry detergent", "", "", ""
"094514414217", "idk", "Luadgry detergent", "", "", ""
"094514414224", "idk", "Luadgry detergent", "", "", ""
"094514428351", "275", "Luadgry detergent", "", "", ""
"094514419670", "275", "Luadgry detergent", "", "", ""
"037000357629", "idk", "Luadgry detergent", "", "", ""
"037000393009", "idk", "Luadgry detergent", "", "", ""
"037000900993", "idk", "Luadgry detergent", "", "", ""
"037000823049", "idk", "Luadgry detergent", "", "", ""
"037000956266", "idk", "Luadgry detergent", "", "", ""
"037000922612", "idk", "Luadgry detergent", "", "", ""
"037000887393", "idk", "Luadgry detergent", "", "", ""
"037000855224", "idk", "Luadgry detergent", "", "", ""
"024200089993", "idk", "Luadgry detergent", "", "", ""
"024200089962", "idk", "Luadgry detergent", "", "", ""
"024200095666", "idk", "Luadgry detergent", "", "", ""
"037000952848", "idk", "Luadgry detergent", "", "", ""
"072613451081", "idk", "Luadgry detergent", "", "", ""
"037000823551", "idk", "Luadgry detergent", "", "", ""
"037000823865", "idk", "Luadgry detergent", "", "", ""
"742678100575", "idk", "Luadgry detergent", "", "", ""
"086106032039", "100", "Cookies", "", "", ""
"020200005995", "100", "Cookies", "", "", ""
"086106031001", "100", "Cookies", "", "", ""
"086106031032", "100", "Cookies", "", "", ""
"086106031018", "100", "Cookies", "", "", ""
"020200025504", "155", "Cookies", "", "", ""
"020200029762", "155", "Cookies", "", "", ""
"020200129783", "180", "Cookies", "", "", ""
"020200029700", "155", "Cookies", "", "", ""
"020200130048", "180", "Cookies", "", "", ""
"020200029748", "155", "Cookies", "", "", ""
"020200130031", "155", "Cookies", "", "", ""
"076983371963", "155", "Cookies", "", "", ""
"041554264579", "350", "Cookies", "", "", ""
"041554264562", "350", "Cookies", "", "", ""
"041554424577", "350", "Cookies", "", "", ""
"041554293197", "350", "Cookies", "", "", ""
"041554404937", "350", "Cookies", "", "", ""
"041554404890", "350", "Cookies", "", "", ""
"041900080105", "560", "In regf juices", "", "", ""
"041900080112", "295", "In regf juices", "", "", ""
"048500301029", "400", "In regf juices", "", "", ""
"884912111715", "265", "Cereal", "", "", ""
"074108261250", "1000", "Personal appreciate", "", "", ""
"074108221254", "1800", "Personal appreciate", "", "", ""
"074108172563", "1500", "Personal appreciate", "", "", ""
"074108087096", "1000", "Personal appreciate", "", "", ""
"074108081230", "1000", "Personal appreciate", "", "", ""
"074108268082", "800", "Personal appreciate", "", "", ""
"074108075154", "700", "Personal appreciate", "", "", ""
"074108309518", "1000", "Personal appreciate", "", "", ""
"074108288585", "1500", "Personal appreciate", "", "", ""
"037000357629", "450", "Personal appreciate", "", "", ""
"037000393009", "450", "Personal appreciate", "", "", ""
"037000900993", "500", "Personal appreciate", "", "", ""
"037000823049", "500", "Personal appreciate", "", "", ""
"037000956266", "500", "Personal appreciate", "", "", ""
"037000922612", "500", "Personal appreciate", "", "", ""
"037000887393", "500", "Personal appreciate", "", "", ""
"037000855224", "500", "Personal appreciate", "", "", ""
"024200089993", "400", "Personal appreciate", "", "", ""
"024200089962", "400", "Personal appreciate", "", "", ""
"024200095666", "400", "Personal appreciate", "", "", ""
"037000952848", "500", "Personal appreciate", "", "", ""
"072613451081", "200", "Personal appreciate", "", "", ""
"037000823551", "500", "Personal appreciate", "", "", ""
"037000823865", "500", "Personal appreciate", "", "", ""
"742678100575", "375", "Personal appreciate", "", "", ""
"011120004113", "375", "Personal appreciate", "", "", ""
"093000501158", "100", "Lip care", "", "", ""
"093000501110", "100", "Lip care", "", "", ""
"041388000466", "300", "Lip care", "", "", ""
"041388210216", "150", "Lip care", "", "", ""
"041388220550", "150", "Lip care", "", "", ""
"041388002231", "150", "Lip care", "", "", ""
"041388002620", "150", "Lip care", "", "", ""
"310310384012", "300", "Lip care", "", "", ""
"093000502148", "185", "Lip care", "", "", ""
"036600833311", "175", "Lip care", "", "", ""
"036600814013", "125", "Lip care", "", "", ""
"093000501127", "100", "Lip care", "", "", ""
"036600828126", "300", "Lip care", "", "", ""
"036600810916", "300", "Lip care", "", "", ""
"305731961102", "275", "Lip care", "", "", ""
"083078003142", "275", "Lip care", "", "", ""
"083078113148", "100", "Lip care", "", "", ""
"083078003173", "275", "Lip care", "", "", ""
"083078113179", "100", "Lip care", "", "", ""
"072140014216", "250", "Lip care", "", "", ""
"037000222057", "idk", "Lip care", "", "", ""
"041358501238", "200", "Lip care", "", "", ""
"054100338518", "225", "Lip care", "", "", ""
"027000441930", "125", "Lip care", "", "", ""
"037600215831", "200", "Lip care", "", "", ""
"037600223188", "175", "Lip care", "", "", ""
"037600293389", "185", "Lip care", "", "", ""
"075069002005", "325", "Lip care", "", "", ""
"019200752176", "200", "Chemical cleaning", "", "", ""
"070800941469", "450", "Frozen meat", "", "", ""
"070800041466", "450", "Frozen meat", "", "", ""
"027815300569", "225", "Frozen meat", "", "", ""
"046600550057", "350", "Frozen meat", "", "", ""
"046600550033", "350", "Frozen meat", "", "", ""
"046600350053", "350", "Frozen meat", "", "", ""
"027815300507", "325", "Frozen meat", "", "", ""
"704051701038", "450", "Frozen meat", "", "", ""
"050100006037", "275", "Frozen meat", "", "", ""
"027815001237", "250", "Frozen meat", "", "", ""
"888313914999", "450", "Frozen meat", "", "", ""
"038000318290", "300", "Frozen meat", "", "", ""
"038000734496", "300", "Frozen meat", "", "", ""
"038000391033", "300", "Frozen meat", "", "", ""
"038000862304", "300", "Frozen meat", "", "", ""
"038000391187", "300", "Frozen meat", "", "", ""
"016000275164", "300", "Frozen meat", "", "", ""
"038000596445", "275", "Frozen meat", "", "", ""
"816559011974", "350", "Bath", "", "", ""
"816559011608", "165", "Bath", "", "", ""
"011111600690", "400", "Bath", "", "", ""
"011111323971", "225", "Bath", "", "", ""
"011111323957", "idk", "Bath", "", "", ""
"037000803515", "325", "Bath", "", "", ""
"041840001062", "100", "Bath", "", "", ""
"041840000027", "100", "Bath", "", "", ""
"815890014347", "400", "Bath", "", "", ""
"811068010067", "500", "Bath", "", "", ""
"077443125102", "250", "Bath", "", "", ""
"381370030218", "300", "Bath", "", "", ""
"077443125133", "250", "Bath", "", "", ""
"301875458089", "275", "Bath", "", "", ""
"079400048882", "200", "Bath", "", "", ""
"735303280032", "100", "Bath", "", "", ""
"692237100518", "200", "Bath", "", "", ""
"735303290376", "200", "Bath", "", "", ""
"077443569326", "200", "Bath", "", "", ""
"072785114074", "200", "Bath", "", "", ""
"815890014309", "300", "Bath", "", "", ""
"072785114814", "250", "Bath", "", "", ""
"072785113978", "250", "Bath", "", "", ""
"072785113985", "250", "Bath", "", "", ""
"012125114821", "250", "Bath", "", "", ""
"072785114074", "250", "Bath", "", "", ""
"017000092157", "300", "Bath", "", "", ""
"072785114913", "250", "Bath", "", "", ""
"017000092126", "300", "Bath", "", "", ""
"072785115026", "200", "Bath", "", "", ""
"072785115033", "200", "Bath", "", "", ""
"072785115040", "200", "Bath", "", "", ""
"072785115019", "200", "Bath", "", "", ""
"072785114999", "175", "Bath", "", "", ""
"072785115002", "175", "Bath", "", "", ""
"017000029344", "195", "Bath", "", "", ""
"017000030166", "195", "Bath", "", "", ""
"072785114845", "100", "Bath", "", "", ""
"074182292638", "100", "Bath", "", "", ""
"074182269135", "100", "Bath", "", "", ""
"072785114869", "100", "Bath", "", "", ""
"017000131382", "100", "Bath", "", "", ""
"017000026701", "125", "Bath", "", "", ""
"017000027951", "125", "Bath", "", "", ""
"072785114838", "100", "Bath", "", "", ""
"017000091532", "125", "Bath", "", "", ""
"017000109022", "125", "Bath", "", "", ""
"017000026602", "125", "Bath", "", "", ""
"072785114852", "100", "Bath", "", "", ""
"074182262860", "100", "Bath", "", "", ""
"072785115620", "100", "Bath", "", "", ""
"074182292553", "100", "Bath", "", "", ""
"074182262426", "350", "Bath", "", "", ""
"072785018822", "400", "Bath", "", "", ""
"072785107816", "150", "Bath", "", "", ""
"072785107663", "150", "Bath", "", "", ""
"073852025859", "idk", "Bath", "", "", ""
"073852033717", "125", "Bath", "", "", ""
"011171209789", "700", "brooms and mops", "", "", ""
"011171269653", "1600", "brooms and mops", "", "", ""
"011171241222", "395", "brooms and mops", "", "", ""
"011171548574", "135", "brooms and mops", "", "", ""
"082269420102", "300", "brooms and mops", "", "", ""
"051596321352", "300", "brooms and mops", "", "", ""
"051596321376", "200", "brooms and mops", "", "", ""
"011171265013", "275", "brooms and mops", "", "", ""
"086106002193", "150", "Cookies", "", "", ""
"086106012697", "150", "Cookies", "", "", ""
"086106003657", "130", "Cookies", "", "", ""
"086106013984", "150", "Cookies", "", "", ""
"086106003978", "135", "Cookies", "", "", ""
"076983400427", "200", "Cookies", "", "", ""
"044000033255", "400", "Cookies", "", "", ""
"033079150963", "100", "Cookies", "", "", ""
"030100112846", "200", "Cookies", "", "", ""
"030100100379", "255", "Cookies", "", "", ""
"030100100447", "255", "Cookies", "", "", ""
"044000033385", "400", "Cookies", "", "", ""
"044000033279", "400", "Cookies", "", "", ""
"030100033196", "255", "Cookies", "", "", ""
"030100058014", "255", "Cookies", "", "", ""
"030100203636", "255", "Cookies", "", "", ""
"030100540946", "255", "Cookies", "", "", ""
"030100100263", "255", "Cookies", "", "", ""
"044000024567", "280", "Cookies", "", "", ""
"044000033941", "280", "Cookies", "", "", ""
"044000028541", "300", "Cookies", "", "", ""
"020200025504", "155", "Cookies", "", "", ""
"020200029762", "155", "Cookies", "", "", ""
"020200189183", "180", "Cookies", "", "", ""
"044000032197", "280", "Cookies", "", "", ""
"044000044671", "280", "Cookies", "", "", ""
"044000032029", "idk", "Cookies", "", "", ""
"020200029700", "155", "Cookies", "", "", ""
"020200029724", "155", "Cookies", "", "", ""
"020200130048", "180", "Cookies", "", "", ""
"044000032210", "280", "Cookies", "", "", ""
"044000046316", "385", "Cookies", "", "", ""
"044000042578", "idk", "Cookies", "", "", ""
"669731210210", "195", "Cookies", "", "", ""
"020200029748", "155", "Cookies", "", "", ""
"020200130031", "155", "Cookies", "", "", ""
"020200129776", "180", "Cookies", "", "", ""
"044000032234", "280", "Cookies", "", "", ""
"044000029913", "280", "Cookies", "", "", ""
"04469900", "385", "Cookies", "", "", ""
"044000044541", "idk", "Cookies", "", "", ""
"076983371963", "155", "Cookies", "", "", ""
"044000027346", "335", "Cookies", "", "", ""
"819898019908", "180", "Cookies", "", "", ""
"020200027027", "180", "Cookies", "", "", ""
"020200170068", "180", "Cookies", "", "", ""
"020200170044", "180", "Cookies", "", "", ""
"020200170112", "175", "Cookies", "", "", ""
"020200170105", "175", "Cookies", "", "", ""
"044000025403", "300", "Cookies", "", "", ""
"072613708062", "500", "Luadgry detergent", "", "", ""
"024200050160", "675", "Luadgry detergent", "", "", ""
"072613710744", "500", "Luadgry detergent", "", "", ""
"024200096687", "675", "Luadgry detergent", "", "", ""
"072613710751", "500", "Luadgry detergent", "", "", ""
"024200096748", "395", "Luadgry detergent", "", "", ""
"024200060947", "450", "Luadgry detergent", "", "", ""
"072613463497", "500", "Luadgry detergent", "", "", ""
"024200092061", "450", "Luadgry detergent", "", "", ""
"024200097875", "450", "Luadgry detergent", "", "", ""
"094514428689", "500", "Luadgry detergent", "", "", ""
"072613463671", "345", "Luadgry detergent", "", "", ""
"072613461578", "800", "Luadgry detergent", "", "", ""
"094514410530", "200", "Luadgry detergent", "", "", ""
"072613458301", "345", "Luadgry detergent", "", "", ""
"072613461608", "345", "Luadgry detergent", "", "", ""
"072613461554", "345", "Luadgry detergent", "", "", ""
"6923917200117", "250", "Luadgry detergent", "", "", ""
"071505014366", "125", "Cheese", "", "", ""
"021000611447", "296", "Cheese", "", "", ""
"071505011211", "300", "Cheese", "", "", ""
"021000604647", "395", "Cheese", "", "", ""
"021000612239", "295", "Cheese", "", "", ""
"071505009706", "275", "Cheese", "", "", ""
"071505009720", "275", "Cheese", "", "", ""
"021000054572", "295", "Cheese", "", "", ""
"071505005319", "275", "Cheese", "", "", ""
"071505005333", "275", "Cheese", "", "", ""
"071505005326", "275", "Cheese", "", "", ""
"071505008044", "275", "Cheese", "", "", ""
"071505009737", "275", "Cheese", "", "", ""
"071505005340", "275", "Cheese", "", "", ""
"071505005364", "275", "Cheese", "", "", ""
"071505005357", "275", "Cheese", "", "", ""
"853370006321", "450", "Jerky", "", "", ""
"853370006338", "450", "Jerky", "", "", ""
"070411606030", "385", "Jerky", "", "", ""
"070411603855", "385", "Jerky", "", "", ""
"047500016247", "300", "Jerky", "", "", ""
"047500016230", "300", "Jerky", "", "", ""
"047500016223", "300", "Jerky", "", "", ""
"017082877635", "475", "Jerky", "", "", ""
"017082876287", "475", "Jerky", "", "", ""
"070155142191", "650", "Pet food", "", "", ""
"070155142238", "250", "Pet food", "", "", ""
"829274513753", "450", "Pet food", "", "", ""
"079100581221", "395", "Pet food", "", "", ""
"079100514175", "395", "Pet food", "", "", ""
"050000015474", "455", "Pet food", "", "", ""
"070155142153", "100", "Pet food", "", "", ""
"017800034067", "135", "Pet food", "", "", ""
"050000961610", "100", "Pet food", "", "", ""
"070155142184", "195", "Pet food", "", "", ""
"052000128567", "200", "Sports drink", "", "", ""
"052000010541", "200", "Sports drink", "", "", ""
"052000128574", "200", "Sports drink", "", "", ""
"041667022684", "250", "Popcorn", "", "", ""
"044900505012", "100", "Popcorn", "", "", ""
"041667022646", "375", "Popcorn", "", "", ""
"027000490174", "300", "Popcorn", "", "", ""
"027000490167", "100", "Popcorn", "", "", ""
"094514428351", "275", "Luadry detergent", "", "", ""
"094514419670", "275", "Luadry detergent", "", "", ""
"094514410530", "200", "Luadry detergent", "", "", ""
"072613458301", "500", "Luadry detergent", "", "", ""
"072613463671", "500", "Luadry detergent", "", "", ""
"072613461608", "500", "Luadry detergent", "", "", ""
"094514428689", "500", "Luadry detergent", "", "", ""
"094514428597", "500", "Luadry detergent", "", "", ""
"094514414200", "500", "Luadry detergent", "", "", ""
"072613461622", "800", "Luadry detergent", "", "", ""
"072613461578", "800", "Luadry detergent", "", "", ""
"072613461554", "500", "Luadry detergent", "", "", ""
"033200000730", "800", "Luadry detergent", "", "", ""
"072613463497", "500", "Luadry detergent", "", "", ""
"072613710751", "500", "Luadry detergent", "", "", ""
"094514428719", "395", "Luadry detergent", "", "", ""
"024200097875", "395", "Luadry detergent", "", "", ""
"072613708062", "500", "Luadry detergent", "", "", ""
"094514428696", "500", "Luadry detergent", "", "", ""
"024200092061", "450", "Luadry detergent", "", "", ""
"072613710744", "500", "Luadry detergent", "", "", ""
"094514416044", "500", "Luadry detergent", "", "", ""
"024200050160", "675", "Luadry detergent", "", "", ""
"024200096687", "675", "Luadry detergent", "", "", ""
"037000891291", "595", "Luadry detergent", "", "", ""
"037000891253", "595", "Luadry detergent", "", "", ""
"072613705566", "800", "Luadry detergent", "", "", ""
"094514000014", "995", "Luadry detergent", "", "", ""
"094514412503", "800", "Luadry detergent", "", "", ""
"094514412510", "800", "Luadry detergent", "", "", ""
"024200092689", "700", "Luadry detergent", "", "", ""
"037000891314", "950", "Luadry detergent", "", "", ""
"037000891307", "950", "Luadry detergent", "", "", ""
"037000230243", "895", "Luadry detergent", "", "", ""
"094514414200", "500", "Laundry detergents", "", "", ""
"094514428689", "500", "Laundry detergents", "", "", ""
"094514428597", "500", "Laundry detergents", "", "", ""
"094514416044", "500", "Laundry detergents", "", "", ""
"094514414217", "500", "Laundry detergents", "", "", ""
"814840011665", "100", "Laundry detergents", "", "", ""
"814840011672", "100", "Laundry detergents", "", "", ""
"075919001806", "360", "Laundry detergents", "", "", ""
"072613451784", "485", "Fabric softener", "", "", ""
"035000393722", "700", "Fabric softener", "", "", ""
"035000393715", "700", "Fabric softener", "", "", ""
"037000425397", "295", "Fabric softener", "", "", ""
